hotel_name,property_type,city,address,facilities,rating,min_price,max_price,latitude,longitude
New Lishafah Homestay Karimunjawa RedPartner,Guest House,"Karimun Jawa, Jepara","Karimunjawa, Jepara Regency, Central Java, Indonesia","['tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",Belum ada rating,270170,666400,-5.879272,110.43938
Samsara Karimunjawa,Guest House,"Karimun Jawa, Jepara",Jalan Perintis RT.02 RW.01 Kec. Karimunjawa,"['Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Anak', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Anak', 'Arena Game Center', 'Ruang game', 'AC', 'Rak Pakaian', 'Perpustakaan', 'Ruang merokok khusus', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning']",Belum ada rating,190000,280001,-5.8813300132751465,110.43740844726562
Karimun indah,hotel,"Karimun Jawa, Jepara","Jl. Desa, RT 04, RW 02, Desa Karimunjawa, Jepara","['AC', 'Antar Jemput Bandara', 'Perlengkapan BBQ', 'AC', 'Antar Jemput Bandara', 'Perlengkapan BBQ', 'Taman', 'Snorkeling', 'Menyelam', 'Memancing', 'AC', 'Ruang merokok khusus', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Kotak P3K']",Belum ada rating,150000,400000,-5.87893009185791,110.43402862548828
Lishafah Homestay Karimunjawa RedPartner,Hotel,"Karimun Jawa, Jepara","Karimunjawa, Jepara Regency, Central Java, 59455, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",Belum ada rating,334950,342720,-5.879444,110.436638
Puri Karimunjawa RedPartner,Hotel,"Karimun Jawa, Jepara","Jl. Slamet Riyadi, Karimunjawa, Karimun Jawa","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",Belum ada rating,273653,642600,-5.880402,110.437325
SPOT ON 2761 Pondok Kartini,Hotel,"Jepara, Jepara","Senenan No.7, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah","['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa']",3.8,155177,371835,-6.611677,110.67843
Arriani Homestay,Vacation Home,"Karimun Jawa, Jepara","Jl. Diponegoro, Karimunjawa Rt/2, Rw 2 (near mosque)","['WiFi', 'Parkir', 'AC', 'Perlengkapan BBQ', 'WiFi', 'Parkir', 'AC', 'Perlengkapan BBQ', 'Mendaki', 'Menyelam', 'Taman', 'Snorkeling', 'Memancing', 'AC', 'WiFi Publik', 'Rak Pakaian', 'Mesin Penjual Otomatis', 'Tur', 'Check-in Tanpa Antre', 'Layanan bangun tidur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre']",4.4,140000,250000,-5.8785600662231445,110.4337921142578
Blue Coral Karimun Homestay,Vacation Home,"Karimun Jawa, Jepara","Jalan Slamet Riyadi RT02 RW01, Karimunjawa, Kabupaten Jepara, Jawa Tengah","['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Teras', 'AC', 'Pemadam Api', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'InDOnesia CARE', 'tiket CLEAN']",4.4,600000,600000,-5.881776,110.43937
SPOT ON 90760 Homestay Al Madina Syariah,Hotel,"Jepara, Jepara","KM 1,5, Jalan Gudang Sawo KM 1,5, Jepara","['WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Check-in Tanpa Antre']",3.6,69512,112658,-6.576926,110.668831
Bunga Jabe,Cottage,"Karimun Jawa, Jepara","Jl. Soegijapranata, Kemujan, Karimunjawa, Kabupaten Jepara, Jawa Tengah 59455","['tiket CLEAN', 'WiFi', 'Parkir', 'Area Api Unggun', 'Area Outbound', 'Pemandangan Laut', 'Perlengkapan BBQ', 'Pet-friendly', 'tiket CLEAN', 'WiFi', 'Parkir', 'Area Api Unggun', 'Area Outbound', 'Pemandangan Laut', 'Perlengkapan BBQ', 'Pet-friendly', 'Perahu Kayak', 'Menyelam', 'Snorkeling', 'Bersepeda/Bersepeda Gunung', 'Memancing', 'Teras', 'WiFi Publik', 'Restoran', 'Gazebo', 'Pantai', 'Parkir (Gratis)', 'Hewan Peliharaan Dibolehkan']",Belum ada rating,194000,436500,-5.79756,110.476349
Home Stay Mulyo Kartini,Homestay,"Jepara, Jepara","Pantai Kartini, Rw. IV, Rw. IV, Bulu, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59418","['WiFi', 'Parkir', 'AC', 'WiFi', 'Parkir', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Shower']",Belum ada rating,175000,270000,-6.588747,110.646574
Wisma Andany,Townhouse,"Jepara, Jepara","Pengkol III, Pengkol, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59415, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Ruang Tamu', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Ruang Tamu', 'Fasilitas Ramah Difabel', 'Tenis meja', 'Tenis Meja', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Gazebo', 'Hewan Peliharaan Tidak Diperbolehkan']",4.5,300000,500000,-6.585646,110.673059
Homestay 89 New,Vacation Home,"Jepara, Jepara",89 Jalan Letjen Suprapto,"['AC', 'AC', 'AC', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Closet', 'Penyewaan mobil', 'Keamanan 24 jam']",4.4,202500,202500,-6.593939781188965,110.6575164794922
Basa-basi Lodge Karimunjawa,Bumi Perkemahan,"Karimun Jawa, Jepara",Jalan I. J. Kasimo,[],Belum ada rating,225001,225001,-5.8692498207092285,110.43319702148438
Ilyas Homestay,Vacation Home,"Karimun Jawa, Jepara",Jalan Dr. Sutomo,"['Parkir', 'Parkir', 'Taman', 'Closet', 'Shower']",Belum ada rating,184999,310000,-5.879670143127441,110.43434143066406
OYO 1885 Wisma Wongso Syariah,Hotel,"Borobudur, Magelang","Jl. Pramudyawardhani No.36, Dusun XVI, Borobudur, Kec. Borobudur, Magelang, Jawa Tengah","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",4.2,105219,149765,-7.605721,110.210346
RedDoorz Syariah @ Sunan Bonang Magelang,Hotel,"Magelang Selatan, Magelang","Jl. Sunan Bonang No.16, Jurangombo Sel., Kec. Magelang Sel., Kota Magelang, Jawa Tengah 56123, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",3.5,172987,230384,-7.495646,110.208013
CitiHub Hotel @Jagoan Magelang,Hotel,"Magelang Selatan, Magelang","Jl. Jend. Gatot Soebroto No.260, Jurangombo Utara, Kec. Magelang Sel., Kota Magelang, Jawa Tengah 56123","['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",3.8,383500,507000,-7.4921159,110.2133283
Hotel Catur,Hotel,"Mertoyudan, Magelang","Jl. Mayjen Bambang Soegeng No.308, Mangunan, Mertoyudan, Kec. Mertoyudan, Magelang, Jawa Tengah 56172, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Anak', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Anak', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bayi atau Anak']",4.0,365000,550000,-7.514883,110.225447
OYO 2519 Mayang Garini,Hotel,"Borobudur, Magelang","Jl. Badrawati No.19, Pulon, Magelang","['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",3.0,139184,250766,-7.615547,110.207142
Niagara Homestay,Homestay,"Borobudur, Magelang","Sidengen Kidul, Ngadiharjo, Borobudur","['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Antar Jemput Bandara', 'Fasilitas Anak', 'Hasil PCR Tidak Diperlukan', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Antar Jemput Bandara', 'Fasilitas Anak', 'Hasil PCR Tidak Diperlukan', 'Pet-friendly', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Tenis meja', 'Tenis Meja', 'Mendaki', 'Bersepeda/Bersepeda Gunung', 'Memancing', 'Hewan Peliharaan Dibolehkan', 'Area Bermain Anak', 'Peralatan Makan Anak']",Belum ada rating,250000,250000,-7.620066,110.171013
OYO 2727 Nareswari Guest House,Hotel,"Mertoyudan, Magelang","01, Kavling Bumi Gemilang Blok A2 No. 3, Kedungengas, Bulurejo, Mertoyudan, Magelang, Magelang","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa', 'Resepsionis 24 Jam']",3.4,303280,331861,-7.50345,110.195388
OYO 598 Udan Mas Guesthouse& Gallery,Guest House,"Borobudur, Magelang","Kp. Brojolan RT. 02 / 01, Jalan Jendral Sudirman, Borobudur, Dusun 1, Wanurejo, Borobudur, Magelang, Jawa Tengah 56553, Indonesia, Magelang","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Rak Koran', 'Resepsionis 24 Jam']",4.0,110558,138541,-7.6293983,110.1998238
OYO 91354 Hotel Mutiara,Hotel,"Magelang Tengah, Magelang","7, Jalan Pemuda No 7 Kel Panjang, kec Magelang tengahKota Magelang, Jawa Tengah, 56122, Indonesia, Magelang","['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Layanan kamar 24 jam', 'Furnitur Outdoor']",3.0,107223,109904,-7.478326,110.219573
OYO 2393 Omahe Nawung Syariah,Hotel,"Borobudur, Magelang","Jl. Candi Pawon Brojonalan No.1, Dusun 1, Wanurejo, Magelang","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",3.9,99905,166676,-7.606428,110.219442
Rumah Bogelan Syariah Borobudur Magelang,Hotel,"Borobudur, Magelang","Bogelan, Bumen, Kembanglimus, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",5.0,210074,350123,-7.598241,110.176171
Genthong Homestay,Guest House,"Borobudur, Magelang","Gang, Ngaran Lor, Dusun XVIII, Borobudur, Magelang, Jawa Tengah 56553, Indonesia","['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Area Kerja', 'Fasilitas Ramah Difabel', 'Teras', 'AC', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam', 'Staf Multibahasa']",4.6,290000,360000,-7.609022,110.211194
Omah Mardi Syariah by Ndalem Beong,Guest House,"Borobudur, Magelang","BUMEN, no 244, RT 9 / RW 4, KEMBANGLIMUS, BOROBUDUR, MAGELANG JAWA TENGAH","['tiket CLEAN', 'Parkir', 'Restoran', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'tiket CLEAN', 'Parkir', 'Restoran', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'AC', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning']",4.7,185822,255245,-7.594784,110.176888
Penginapan Udin Syariah Bukit Rhema,Guest House,"Borobudur, Magelang","Gombong RT 3 / RW 4, Kembanglimus, Kec. Borobudur, Magelang, Jawa Tengah 56553","['tiket CLEAN', 'Parkir', 'Antar Jemput Bandara', 'tiket CLEAN', 'Parkir', 'Antar Jemput Bandara', 'Teras', 'Parkir (Gratis)', 'Lemari Es', 'tiket CLEAN']",4.5,140725,171822,-7.605716,110.180541
Roemah Kayu Saragan Syariah Magelang RedPartner,Hotel,"Mertoyudan, Magelang","Jl. Kyai Ronggo 4, Sarangan, Banyurojo, Kec. Mertoyudan, Magelang, Jawa Tengah 56172, Indonesia","['tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",3.4,187319,290400,-7.509239,110.218685
RedDoorz Syariah near Alun Alun Magelang,Guest House,"Magelang Tengah, Magelang","Jl. Tentara Pelajar No.49, Kemirirejo, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56122, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Rak Koran', 'Resepsionis 24 Jam']",4.2,248504,496500,-7.484328,110.216063
OYO 3693 Kopi Klotok Homestay Syariah,Hotel,"Secang, Magelang","Jalan Raya Magelan-Secang Km 11, Krincing, Secang, Magelang","['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'Ruang Merokok', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",3.3,72824,111111,-7.385816,110.252928
Pakde air cafe and homestay,Hotel,"Grabag, Magelang","J8GH+GXQ, Keponan, Grabag, Kec. Grabag, Kabupaten Magelang, Jawa Tengah 56196, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",4.3,154336,415800,-7.373624,110.32955
Borobudur Cluster Homestay Candirejo Syariah,Guest House,"Borobudur, Magelang","Jl. Raya Candirejo, Wonosari, Candirejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah","['WiFi', 'Parkir', 'AC', 'WiFi', 'Parkir', 'AC', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Shower', 'Teras atau Balkon', 'Parkir mobil']",Belum ada rating,226107,435120,-7.622848,110.228063
Penginapan Roro Mendut,Homestay,"Mungkid, Magelang","Jl. Raya Borobudur Km.5, Mendut ll, Mungkid, Magelang","['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Ruang Merokok', 'Ruang merokok khusus', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",3.5,111917,271661,-7.570954,110.25586
Homestay Mudiyono,Homestay,"Borobudur, Magelang","Jl. Parakan Argo Mukti Dusun Parakan RT 002 RW 002 Kel. Ngargogondo Kec. Magelang, Jawa Tengah","['tiket CLEAN', 'Parkir', 'tiket CLEAN', 'Parkir', 'Parkir (Gratis)', 'Gazebo', 'Keamanan', 'tiket CLEAN']",Belum ada rating,168750,200000,-7.622427,110.219788
Roemah Beong Syariah at Desa Wisata Kembanglimus,Hotel,"Borobudur, Magelang","'RT.01/RW.06, Bumen' 'Kembanglimus, Central Java'","['Parkir', 'Resepsionis 24 Jam', 'Parkir', 'Resepsionis 24 Jam', 'Resepsionis 24 Jam', 'Parkir mandiri gratis']",Belum ada rating,167667,408485,-7.5942702293396,110.18331146240234
Penginapan Widodo Syariah Borobudur,Guest House,"Borobudur, Magelang","Sendaran RT 3 / RW 4, Kembanglimus, Borobudur, Magelang, Jawa Tengah","['tiket CLEAN', 'Parkir', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'Parkir', 'AC', 'Antar Jemput Bandara', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Lemari Es']",4.6,218471,249496,-7.598836,110.181209
Mendut Inn Hotel,Hotel,"Mungkid, Magelang","Jl. Mayor Kusen No.KM.5, Mendut, Kec. Mungkid, Kabupaten Magelang, Jawa Tengah, Indonesia","['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",Belum ada rating,240000,335000,-7.603101,110.229949
Homestay Punokawan Borobudur,Homestay,"Borobudur, Magelang","Jl. Badrawati Dusun Ngaran II, RT.01/RW.06, Dusun XIX","['WiFi', 'Parkir', 'Restoran', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Restoran', 'Penyimpanan Barang', 'Bersepeda/Bersepeda Gunung', 'WiFi Publik', 'Parkir (Gratis)', 'Penitipan Bagasi', 'Kotak P3K']",Belum ada rating,243901,470400,-7.61321,110.206082
Griya Harja Homestay,Vacation Home,"Borobudur, Magelang",Desa Majaksingi,"['WiFi', 'Parkir', 'AC', 'Pet-friendly', 'WiFi', 'Parkir', 'AC', 'Pet-friendly', 'Taman', 'Mendaki', 'AC', 'WiFi Publik', 'Hewan Peliharaan Dibolehkan']",3.7,150000,229999,-7.627500057220459,110.20049285888672
Penginapan & Guest House Mbok Dhe Borobudur,Vacation Home,"Borobudur, Magelang",Jalan Komando,"['WiFi', 'Parkir', 'AC', 'WiFi', 'Parkir', 'AC', 'Mendaki', 'AC', 'WiFi Publik', 'Restoran', 'Shower']",5.0,199000,398000,-7.602109909057617,110.20848846435548
Homestay Mulia Syariah Borobudur Magelang RedPartner,Vacation Home,"Mungkid, Magelang","Jl. Mayor Kusen KM.1,5, Pabelan Satu","['Parkir', 'Parkir', 'Parkir di hotel']",Belum ada rating,201185,201185,-7.57925,110.24907
Djuragan Kamar Tiara,hotel,"Pedurungan, Semarang","Jl. Wolter Monginsidi No.73, Tlogosari Wetan, Kec. Pedurungan, Semarang, Jawa Tengah","['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'Parkir (Gratis)', 'tiket CLEAN', 'Shower']",5.0,175000,175000,-6.988465,110.47409
S101 Hotels,Hotel,"Semarang Barat, Semarang",Simongan 101 Semarang Bongsari,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Resepsionis 24 Jam', 'Shower', 'Layanan kamar 24 jam']",5.0,260000,300000,-6.993411,110.398605
RedDoorz Plus near Patung Kuda Undip,Hotel,"Banyumanik, Semarang","Gg. Melati No.4, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",4.6,265320,265320,-7.049152,110.423827
POP! Hotel Pemuda Semarang,Hotel,"Semarang Tengah, Semarang","Jalan Simpang No No.9, Sekayu, Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia","['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Hasil PCR Diperlukan', 'Fasilitas Ramah Difabel', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Brankas Hotel', 'Resepsionis 24 Jam']",4.0,275000,338999,-6.9840582,110.411966
Hotel Marina Airport Semarang,Hotel,"Semarang Barat, Semarang","Jalan Madukoro Raya A-4, Tawangsari, Semarang Barat, Semarang, Jawa Tengah, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Layanan Concierge', 'Resepsionis 24 Jam']",4.1,159999,274762,-6.962704,110.392325
Griya One Family,hotel,"Pedurungan, Semarang","Perumahan Griya Medoho Asri No.1, Kalicari, Kec. Pedurungan, Kota Semarang, Jawa Tengah","['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Biaya Tambahan)', 'WiFi Publik', 'Pemadam Api', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",4.2,121000,331908,-6.990002,110.453807
The Backpacker Simpang Lima Semarang,Hostel,"Semarang Tengah, Semarang",jl. Anggrek X no 2A Semarang,"['tiket CLEAN', 'WiFi', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'AC', 'Penyimpanan Barang', 'Teras', 'Porter/Bell-boy', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Penitipan Bagasi']",4.4,49999,119999,-6.988429,110.424686
